Sentence,Sentiment
"[""قائداعظم محمد علی جناح وزیرمشن،کراچی،سندھ میں25دسمبر 1876ء کو پیدا ہوئے۔ جوکہ اس زمانے میں بمبی کا حصہّ تھا۔ اور آپ کے پیدا ہوئے۔ آپ کا نام محمدعلی جناح رکھا گیا۔ آپ آل انڈیا مسلم لیگ کے اور ایک پاکستانی سیاستدان لیڈر تھے۔ جن کی بدولت مسلمانوں نے بر طانیہ سے آزادی حاصل کی۔ قائداعظم محمد علی جناح پاکستان کے پہلے گورنر جرنل بنے۔ اور اس طرح پاکستان قیامِ وجود میں آیا۔ آپ کو پاکستان میں حکومتی طور پر قائداعظم یعنی سب سے عظیم رہبر اوربابائے قوم یعنی 'قوم کا باپ'بھی کہا جاتا ہے۔ شروع میں آپ انڈین نیشنل کانگرس میں شامل ہوگئے۔ اور مسلم ہند واتحاد کا سہارا بنے۔ اختلافات کی وجہ سے کانگرس پارٹی چھوڑ کر مسلم لیگ کی رہنمائی میں داخل ہو گئے۔ قائداعظم محمد علی جناح مسلمانوں کے لئے ایک الگ مملیکت بنامِ پاکستان بنانے کے لئے 1940ء کی قراردارِ پاکستان قراردارِ لاہورکی منظوری کے لئے مصروفِ عمل ہو گئے۔ٓ آخر کار برطانیہ کو پاکستان اور بھارت کی علیحدگی کے مطالبہ کو منظور کرنا پڑا۔ آپ آزادیِ پاکستان کے ایک سال بعد 11 ستمبر1948ء کو 10:20 بجے خالقِ حقیقی سے جا ملے۔""]",['P']
"['پاکستانی عظیم گانے والے موسیقار اور قوال نصرت فتح علی فیصل ٓاباد میں پیدا ھوے۔ آپ کے والد محترم فتح علی خان اور چچا مبارک علی خان اپنے وقت کے بہت مشہور عزت کے حامل قوال تھے۔ قیامِ پاکستان کے وقت آپ کے خاندان نے مشرقی پنجاب کے ضلع جالندھر سے فیصل آباد میں رہائش پذیر ہوئے۔ استاد نصرت فتح علی خان نے اپنی ساری زندگی قوالی کے فن کو سیکھنے اور اِس کو مشرق و مغرب میں ہر دل عزیز بنانے میں وقف کر دی۔ نصرت فتح علی خان کو اپنے صوفیائے کرام کی رسائی سے بہت زیادہ عزت ملی۔ اور انھوں نے ان کے پیغام کو دنیا کے ہر حصے تک پہنچا یا۔ نصرت فتح علی خان کا پاکستان میں اپنی موسیقی کا آغاز اپنے خاندان کے روایتی رنگ میں گائے جانے والی ابتدائی قوالیوں سے ہوا۔ اِن کی مشہور قوالی ""علی مولا علی""اپنے ہم عہد شعراء کا لوک شاعری ان دنوں کی ایک عظیم یادگار ہے۔ بعد میں کلام کو اپنے خاص انداز میں گا کر ملک کے اندر کامیابی کو سر بلند کیا۔ قوالی سے دلچسپی نہ رکھنے والے طبقہ کو نصرت فتح علی خان نے اپنی طرف متوجہ کیا۔ اور اس طرح آپ کا مباحثہ اثروسیع تر ہو گیا۔']",['P']
['پاکستان کی پہلی وزیراعظم خاتون بینظیربھٹو تھیں۔ 1988ء میں بینظیر بھٹوپہلی بار پاکستان کی زیراعظم بنیں۔ لیکن اس وقت کے صدر غلام اسیق خان نے اپنے حاصوصی اختیارات استعمال کر تے ہوئے بے پناہ بد انتظامی کے سبب اسملی کو ختم کرتے ہو ئے صرف 20مہینوں کے بعد ہی نئے الیکشن کروائے۔ بینظیر بھٹو کا واسطہ پاکستان پیپلزپارٹی سے تھا۔ 21جون 1953ء میں سابق وازیراعظم ذوالفقارعلی بھٹو کی بٹری بیٹی بینظیر بھٹو سندھ کے سیاسی بھٹو کنبے میں پیدا ہو ئیں۔Lady Jenning Nursery SchoolاورConvent of Jesus and Maryکراچی سے بینظیربھٹو نے ابتدائی تعلیم حاصل کی۔ اولیول کا امتحان انہوں نے15سال کی عمر میں انہوں نے پاس کیا۔ پولیٹیکل سائنس میں1973ء بینظیر بھٹونے گرایجوایشن کر لیا۔ اس کے بعد انہوں نے آکسفورڑ یونیورسٹی میں داخلہ لیا۔ جہاں سے انہوں نے سیاست ‘ فلسفہ‘ معاشیات میں ایم اے کیا۔ بینظیر بھٹو عوامی جلسے سے لیاقت باغ میں خظاب کرنے کے بعد اسلام آباد اپنی گاڑی میں بیٹھ کرآرہی تھیں۔ اس دوران پیپلز پارٹی کے کارکنوں کے سا تھ اظہارِ یکجہتی کے لئے گاڑی کی چھت سے باہر نکل رہی تھیں۔ کہ انجان شخص نے ان پر فائرنگ کر دی۔ اس کے بعد پرزور دھماکہ بینظیر بھٹو کی گاڑی سے کچھ فاصلہ پر ہوا۔ اس دھماکہ سے بینظیر بھٹو جس گاڑی میں سوار تھیں۔ اس کو بہت نقصان پہنچا۔ لیکن ڑرائیور گاڑی کو بھگا کرروالپنڈی کے جنرل ہسپتال لے گیا۔ جہاں وہ ذخموں کو برداشت نہ کرتے ہوئے مر گئیں۔'],['P']
['ہمارے سیاست و تاریخ کے ماہرین نے مادرملت محترمہ فاطمہ جناح کو اپنے بھائی قائداعظم کے گھر کی دیکھ بھال کرنے کے حوالے سے بہت بلند مقام دیا ہے۔ لیکن پاکستان کے قیام اور 1965ء کے بعد کے سیاسی نقشے پر جو حیران کْن نشان چھوڑے ہیں ان کی طرف زیادہ رجحان نہیں کیا۔ دانتوں کے علاج معالجے میں مادرِملت نے تخصیص حاصل کی اور پریکٹس کئی سال جاری رکھی۔ اور اپنی پریکٹس کے دوران آپ نے غریبوں کا مفت علاج کیا۔ اپنی زندگی کا بہت زیادہ حصہ مادر ملت نے افلاہی اور سماجی اداروں کی سرپرستی میں گزارا۔ اور ان کی تعمیراور ترقی میں درمے،ورمے،سخنے مدد کی۔ کشمیری مہاجرین کے لیے اس حوالے سے ان کی خدمات نا قابلِ فراموش ہیں۔ ایک اہم مشن جو کہ مادرِملت کی زندگی سے حاصل ہوتا ہے کہ پروفیشنل تعلیم خواتین کو حاصل کرنی چاہیے۔ تاکہ وہ مالی اعتبار سے خود کفیل ہوں۔ جمہوریت کے راستے پر پاکستان کو دوبارہ گامزن کرنا مادرِملت کا سب سے اہم کارنامہ ہے۔ صدارتی انتخابات جو کہ ۱۹۶۵ء میں ہوئے۔ مادرِملت نے اْس میں شمولیت حاصل کرکے تحریکِ پاکستان کی ہماگرِعوامی شرکت کی یادیں زندہ کر دیں۔ اورمشرقی اور مغربی پاکستان کے درمیان یگانگت اور یک جہتی کے جذبوں کو جگا دیا۔ مادرِملت۱۹سال وفاتِ قائداعظم کے بعد زندہ رہیں۔ اور ملک کے تعلیمی،سیاسی،سماجی اور سیاستی مسائل کے بارے میں اپنی رائے مسلسل دیتی رہیں۔'],['P']
"[""پائلٹ آ فسر راشد منہاس جن کو امتیازی نشان 'نشانِ حیدر' ملا کراچی میں پیدا ہوئے۔ راشد منہاس راجپوت جوتے بنانے والے گھرانے کے اعظم انسان تھے۔ سینٹر کیمبرج جوکہ 1968 ء میں آپ نے سینٹ میٹرک سکول کراچی سے کیا۔ پاکستان کی بری بحری اور فضائی افواج میں اس خاندان کے کثیرافراد ہی اعلیٰ درجے پر تخت نشن تھے راشد منہاس نے پشاور یو نیورسٹی سے انگریزی،ائیرفورس،ملٹری سینٹری،الیکٹرونکس،موسمیات،جہازرانی،ہوائی حرکیات وغیرہ میں 1971ء میں بی۔ ایس۔سی۔کیا۔ اورآخر کار آپ اگست1971ء میں پائلٹ آفسر بنے۔ راشد منہاس کی تیسری اکیلے فلائیٹ انجنئیر20 اگست 1971ء کو تھی۔ وہ ٹر ینر جیٹ طیارے کے خول میں سوار ہوئے ہی تھے کہ آپ کا ساتھی مطیع الرحمان انسٹر کیٹر سیفٹی فلائٹ آفسر نے خطرے کی نشاندہی کرتے ہوئے طیارے کو بھارت کی حدود کی طرف موڑتے ہوئے کاک پٹ میں داخل ہو گیا۔ اور اگلا وقت راشد منہاس اور انسٹر کٹر کے درمیان مسلسل خیالات میں گم گزررہا تھا کہ اسی دوران طیارہ زمین پر جسں کی وجہ سے راشد منہاس کو شہادت نوش ہوئی اور آپ کو بہت بٹرا اور فوجی اعزاز نشانِ حیدر اِسی اعظم کارنامے کی بدولت ملا۔""]",['P']
['سائنسدان ڈاکٹر عافیہ صدیقی کا تعلق پاکستان سے ہے۔ جنہیں 2003سے امریکہ حکومت نے غیر قانونی طور پر اغواء کیا ہوا ہے۔ 2مارچ 1972کو ڈاکٹر عافیہ صدیقی کراچی میں پیدا ہوئیں۔ زیمبیا میں 8سال تعلیم مکمل کرنے کے بعد ثانوی اور ابتدائی تعلیم کراچی میں مکمل کی۔ آپ پاکستان 2002میں واپس آئیں۔ نوکری نہ ملنے کی وجہ سے امریکہ نوکری ڈھونڈنے کے سلسلے میں دورہ پر گئیں۔ اسی دوران ڈاک کی وصولی کے لئے ڈاک ڈبہ سیر بلینڈ میں کرائے پر لیا۔ اور کراچی 2003میں واپس آگئیں۔ ایف بی آئی نے شبہ ظاہر کیا کہ دراصل القاعدہ سے واسطہ رکھنے والے کسی آدمی شخص کے لئے ہی ڈبہ کرائے پر لیا گیا تھا۔ امریکی ابلاغ میں بطور دہشت گرد عافیہ صدیقی کی ےشہیر کی گئی۔ اپنے 3بچوں سمیت 30مارچ 2003کو راولپنڈی جانے کے لئے ہوائی اڈہ کی طرف ٹیکسی میں روانہ ہوئیں ۔ڈاکٹر عافیہ صدیقی کو ماکستانی خفیہ اداروں کے ذریعے بچوں سمیت اغواء کر کے امریکی فوجیوں کے سپرد کر دیا گیا۔ عالمی اداروں کو اندیشہ ہے کہ بے حد بری حالت میں قیدی نمبر 650جو کہ افغانستان میں امریکی جیل بگرام میں قید تھی وہ ڈاکٹر عافیہ صدیقی ہیں۔27جولائی 2008کو پاکستانی اخبارات میں دھوم مچنے کے بعد عافیہ صدیقی کو دہشت گردی کا مقدمہ  چلانے کے حوالے سے افغا نستان سے گرفتار کر کے نیویارک پہنچانے کا امریکیوں نے اچانک ڈنڈھورا پیٹا۔ امریکی کہانی کو انسانی حقوق کی تنظیموں نے ناقابلِ التفتات ٹھہرایا۔ عافیہ کو گولیوں کا نشانہ بنا کر امریکی فوجیوں نے افغانستان میں دورانِ گرفتاری شدید زخمی کردیا۔ ڈاکٹر عافیہ پر امریکی فوجیوں نے گولیاں چلائیں جس سے ان پر یہ تہمت کہ انہوں نے امریکی فوجی کی بندوق اٹھانے کی کوشش کی تھی۔'],['P']
['سلطنت برطا نیہ کی ملکہ جسکا نام ملکہ وکٹوریہ تھا 24مئی 1819ء کو صبح 04:15پیر کے دِن لندن کے ایک عظیم محل کیننگٹن میں پیدا ہوئی۔ ملکہ وکٹوریہ 2دن کم 19 سال کی عمر میں منگل 20جون1837ء کو برطا نیہ کی ملکہ بنی اور اپنی وفا ت تک ملکہ رہیں۔ آپ کی شا دی شہزادہ البرٹ سے 10فروری1840ء کو ہو ئی۔ شہزادہ البرٹ شدید بیماری ٹائیفائیڈ میں مبتلا ہو کر14 دسمبر1861ء کو وفات پانے کے بعدآپ نے اداس اور تنہا 40سال گزارے۔ ملکہ وکٹوریہ کی حکومت 63سال 7مہینے اور 3دن تک رہی اورآپ ہی سب سے زیادہ حکومت میں رہنے والی برطانوی حکمران تھیں۔ آپ نے 81سال 8مہینے کی عمر میں منگل کے دن 22جنوری 1901ء کو شام 06:30اپنے خالقِ حقیقی سے جا ملیں آپ گوفراگموروِنڈسر میں 4فروری1901ء کو دفن کیا گیا۔ سلطنت برطانیہ کے ملکہ وکٹوریہ کے حکومت اور نظامی عمل عروج کی بلندوں پر تھی۔ اس دورِ حکومت میں بہت سی تبدیلیاں آئیں۔ ملکہ وکٹوریہ کے 9بچے تھے۔ ملکہ کو اس برطانوی حکمرانی میں بہت عزتوشہرت ملی۔ انگریزدنیا کے جس بھی کونے میں چلے جاتے ملکہ کو نہیں بھولتے تھے۔ آسٹریلیا کا ایک صوبہ جس کا نام وکٹوریہ ہے ملکہ کی یاد میں رکھا گیا۔'],['P']
['حضرت محمد کی نواسی جن کا نام حضرت زینب ؑ حضرت فاطمہ ؑ اورحضرت علیؑ کی پیاری بیٹی تھیں۔ آپ مدینہ میں 5جمادی الاول 6ھ کو پیدا ہوئیں۔ کربلا کے واقعہ کے بعد سے ہی حضرت زینبؑ کا اِخلاق بہت زیادہ اہمیت کے حامل ہے۔ کربلا کے واقعہ کے بعد آ پ کو یزید کے دربار جو کہ دِمشق میں لایا گیا۔ جہاں آپ نے ایک خطبہ ارِشاد فرمایا آپ کا یہ خطبہ بہت مشہور ہے۔ وقت کی گردش اور یزید مجھے قیدی بنا کر ہمیں اس موڈ پر کھرا کیا ہے۔ جبکہ یہ جان لے کہ میرے نزدیک تیری طاقت کچھ نہیں کر سکتی۔ خدا کی قسم خدا کی علاوہ کسی اور سے شکوہ شکائت نہیں کروں گئی اور اپنے اس رب کے علاوہ کسی سے بھی نہیں ڈرتی۔ دشمنی کے لیے جو جتنی مرضی تدابیریں کر لے لیکن خدا کی قسم تم پیغمبر اور ہم اہلِ بیت کے ناموں کو لوگوں کے دل وزہین اور تاریخ سے نہیں مٹا سکے گا۔ اور تو اپنے دامن پر لگے تکلیف سے بھرے بدنما داغ کو بھی نہیں مٹا پائے گا۔ بے شک خدا کی نفرین ولعنت ہے ہر ستم اور ظلم کرنے والے پر۔ حضرت زینبؓ 15رجب 62ہجری کو اپنے بھائی امامِ حسینؑ کے وفات پانے کے ڈیٹرھ سال بعد شہادت نوش ہوئیں۔ آ پ کا روضہ دمشق میں ہے جو کہ اقدسِ شام کا دارلحکومت ہے۔'],['P']
['شیر شاہ سوری کی تاریخ پیدائش 1486ء ہے آپ کا اصل نام فر ید خان تھا۔ آپ نے ابتدائی تعلیم جورنپور سے حاصل کی۔ آپ نے اپنے باپ کی جائیدات کے نظام کو 21سال باخوبی طریقے سے چلانے کے بعد کھیتی باڈی کی ملازمت کی آپ جنوبی کھیتی باڈی کی گورنر بنے۔ آپ نے ہندوستان پر اپنی حکمرانی مغلشہنشاہ ہمایوں کو شکست دے کر قائم کی کچھ دیر شہنشاہ بابر کی نوکری کر کے قنوج اور بنگال بہار پر قبضہ کر لیا۔ آپ نے بہت سے تعمیرِی عمل قائم کیے۔ اور اپنی حکمرانی میں ہندوستان کے پنولین اسی تعمیرِی کاموں کی بدولت کہلائے۔ شر شاہ سوری نے ایک بہت لمبی جرنیلی سٹرک جسے آج بھی جی ٹی روڈ کے نام سے جانا جاتا ہے تعمیر کروائی جس کی لمبائی سنار گاؤں سے لے کر دریائے سندھ تک ایک ہزار پانچ سو میلوں ہے۔ شیر شاہ سوری کو تاریخ میں بہت اہمیت حاصل ہے۔ پاک وہند کی اسلامی تاریخ کا فلاحیِ کام کرنے والا،اعظم رہنما ،اور اول کندہ تاریخ دان انھیں کو مانتے ہیں۔ اِن کے بارے میں بہت سے مثالی قصے اردوادب میں بھی ملتے ہیں۔ آپ نے شدید محنت سے وعظیم سلطنت بنانے کے باوجود اپنی آخری سکون کی جگہ سہسرام کو ہی چنا جہاں آپ نے اپنی زندگی میں ہی کمیور کی پہاڈی جس کے چاروں طرف جھیل بہتی ہے پر اپنا مقبرہ تعمیرکروایا تھا۔'],['P']
['مغلیہ سلطنت کی سربلندوں میں اوچ گیلانیاں میں 1680ء میں پیدا ہوئے۔ آپ کا اصل نام عبداللہ شاہ تھا۔ کچھ دیر اوچ گیلانیاں میں رہنے کے بعد پانڈو جو کہ قصور کے قریب ہے وہاں رِہائش پذیر ہوگئے۔ اِبتدائی تعلیم بھی یہیں سے حاصل کی بلھے شاہ کا تعلق صوفیاِء اکرام کے قادریہ علمی سوچ سے تھا۔ قادریہ کی باطنیِ علمی سوچ کے ساتھ ساتھ روحانی سوچ نے بھی آپ کی ذِہنی نشونما میں اِہم کردار ادا کیا تھا۔ بلھے شاہ کی شاعری کی فسادی سوچ کی بہت سی اہم خصو صیات اِنکی ر وحانیت سے مجاذی ہیں۔ آپ اسلامی مسائل پر گہری نظر رکھتے اور ساتھ ساتھ قادریہ سلسلے سے بھی منسلک رہتے تھے۔ اس لیے یہ دونوں سلسلے مل کر آپ کی ذات میں ایک نئی ایجاد کا ذریعہ ہے۔ بلھے شاہ عنایت کے مرید تھے اِن کی شاعری میں اِنسانی دوستی ،تحریک اتحاد اور عالم گیر محبت کا پرْزور جذبہ کا رنگ نظر آتا ہے ۔اِن کی شاعری ایمان پرستی والوں کے خلاف ایک خاص ردِعمل ہے۔ بلھے شاہ نے 1757ء کو قصور میں وفات پائی آپ کو یہیں دفن بھی کیا گیا۔ آج بھی بہت سے عقیدت مند ہرسال اِن کے مزار پر تشریف آور ہوتے اور اِن کی خاص صوفیانہ شاعری گاکر خراجِ وعقیدت پیش کرتے ہیں۔'],['P']
"['بل گیٹس کا مکمل نام ولیم ہنری گیٹس ہے۔ بل گیٹس دنیا کا امیر ترین شخص ہونے کے ساتھ ساتھ مائیکرو سافٹ کمپنی کا بانی اور چیئر مین بھی ہے۔ بل گیٹس کی جائے پیدائش نیسٹل ہے جو کہ امریکہ واشنگٹن کا قریبی علاقہ ہے۔ اُس کو کم عمری سے ہی کمپیوٹر کو جاننے اور سیکھنے کا شوق تھا۔ اُس دور میں کمپیوٹر ٹیکنالوجی اتنی جدید نہ تھی۔ تیرہ برس کی عمر میں وہ پرو گرامنگ میں مہارت حاصل کر چکا تھا۔ اتفاق سے اس کےدوست پال ایلن   کو بھی کمپیوٹرز کا دیوانہ وار شوق تھا۔ یہ دونوں دوست ہاروڈ یونیورسٹی میں تعلیم حاصل کر رہے تھے مگر کمپیوٹرو ں کے جنون نے تعلیم کو درمیان میں ہی چھوڑنے پر مجبور کر دیا۔دونوں دوست تعلیم کو خدا حافظ کہ کر ہمہ وقت کمپیوٹرز کی میں کھو گئے۔ ان کا مقصد ایک ایسی خاص  زبان کی تخلیق تھا جس سے کمپیوٹر کو چلانے میں مدد مل سکے۔ ان کی انتھک محنت بلآخر رنگ لائی اور وہ ایک ""بیسک لینگو ئج"" بنانے میں کامیاب ہو گئے۔ جس نے کمپیوٹر کو مشہور کرنے میں اہم کردار ادا کیا۔ اس موقع پر انہوں نے ""مائیکرو سافٹ کارپوریشن ""کی بنیاد رکھی۔ اس کارپوریشن کے سائے تلے وہ کمپیوٹر کے مختلف سافٹ ویئر تیار کرنے کاارادہ رکھتے تھے۔ جس کی ساری دنیا میں بہت مانگ تھی کیونکہ پرسنل کمپیوٹرز کے استعمال میں خاطر خواہ اضافہ ہو رہا تھا۔ مارکیٹ میں ہارڈ ویئر کی زیادتی اور سافٹ ویئر کی کمی تھی۔ اس کمی کے پیش ِ نظر دونوں دوستوں نے خوب نام کمایا۔ آخر کار انہوں نے ایسا سافٹ ویئر بنا لیا جس کوساری دنیا میں بہت پذیرائی ملی۔']",['P']
"['پاکستان کے پہلے منتخب جمہوری وزیرِ اعظم کی سندھ کے علاقے لاڑکانہ میں پیدائش  ہوئی۔ آپ کے والد سر شاہ نواز بھٹو تھے جو کہ بمبئی حکومت کے مشیر اعلی اور جونا گڑھ کی مسلم ریاست میں دیوان تھے۔ ذوالفقارعلی  بھٹو نے گریجو ایشن برکلے یونیورسٹی کیلیفورنیا سے 1950میں سیاسیات  میں کی۔ ماسٹرز کی ڈگری 1952میں آکسفورڈ یونیورسٹی سے اصول قانون میں کی اور ساتھ ہی مڈل ٹیمپل لندن سےبیرسٹری کا امتحان پاس کیا۔ آپ  ایشیاء کے پہلے باشندے تھے جنہیں انگلینڈ کی ایک ""سائوتھمپئین یونیورسٹی  "" میں بین الاقوامی قانون کا معلم مقرر کیا گیا۔ آپ نے مسلم لاء کالج کراچی میں بھی شعبہ دستوری قانون میں کچھ عرصہ معلمی کے فرائض سر انجام دیے۔ وکالت کا آغازآپ نے سندھ ہائیکورٹ سے 1953میں کیا۔ پاکستان پیپلز پارٹی کی بنیاد آپ نے دسمبر 1967میں رکھی۔ عام انتخابا ت جو کہ 1970کو ہوئے اُس میں پیپلز پارٹی نے مغربی پاکستان میں نمایاں برتری حاصل کی۔ جنرل یحیی خان نے دسمبر 1971میں پاکستان کی جمہوری حکومت کی بھاگ دوڑ ذولفقار علی بھٹو کو سونپ دی۔ ذولفقار علی بھٹو دسمبر 1971 سے 13اگست 1973تک صدرِ پاکستان کے عہدے پر فائز رہے۔ 14 اگست 1973کو نئے آئین کے تحت وزیر ِاعظم پاکستان کا حلف اٹھایا۔ عام انتخابات 1977ء میں دھاندلیوں کی وجہ سے ملک میں خانہ جنگی کی کیفیت پیدا ہو گئی۔ 5جولائی 1977کو آرمی چیف ضیاء الحق نےملک میںمارشل لاء نافذ کر دیا۔ ستمبر 1977ء میں مسٹر بھٹوکو  نواب محمد احمد خاں کے قتل کے الزام میں گرفتار کر لیا گیا۔ 18مارچ 1978ء کو ہا ئی کے فیصلے کے تحت انکو سزائے موت کا حکم سنایا گیا۔ 6فروری 1979ء کو اعلی عدلیہ سپریم کورٹ آف پاکستان نے ہائی کورٹ کے فیصلے کی توثیق کر دی۔ 4اپریل کو انہیں راولپنڈی جیل میں پھانسی دےدی گئی۔']",['P']
['علامہ محمد اقبال شاعرِمشرق کی پیدائش ہندوستان کے شہر سیالکوٹ میں 9نومبر 1877کو شیخ نور محمد کے گھر پر ہوئی۔ آپ کے ماں باپ نے آپ کا نام محمد اقبال رکھا۔ آپ کے والد شیخ نور محمد ایک دین دار آدمی تھے۔ اور ان کے سیالکوٹ کے بیشتر مقامی علماء کے ساتھ دوستانہ تعلقات تھے۔ جب علامہ اقبال پڑھنے لکھنے کی عمر کے ہوئے تو آپ کے والد نور محمد آپ کو مولانا غلام حسن کے پاس لے گئے جہاں آپ کی تعلیم کا آغاذ ہوا۔ حسبِ دستورآپ  کو پہلے قرآنِ پاک کی تعلیمات دی گئیں اور یہ سلسلہ ایک سال تک چلتا رہا۔ نامور عالم ِدین مولانا سیدمیر حسن ادھر آنکلے اور دیکھا کہ صورت سے عظمت اور سعادت کی پہلی جوت چمکتی نظر آرہی تھی۔ مولانا سید حسن نے دریافت فرمایا کہ اقبال کن کا صاحبزادہ ہے۔ جب آپ کہ معلوم ہوا تو آپ شیخ نور محمد کی طرف آگئے۔ شیخ نور محمد اور مولانا سید میر حسن آپس میں کافی قریبی دوست تھے۔ مولانا نے آپ کے والد شیخ نور محمد کو کافی زور دے کر سمجھایا کہ اپنے بیٹےکو مدر سے تک محدود نہ رکھو بلکہ اُس کے لئے جدید تعلیم بھی بہت ضروری ہے۔ مولانا سید میر حسن نے خواہش ظاہر کی کہ اقبال کی تعلیم و تربیت کا ذمہ مجھے دے دیں۔ آپ کے والد شیخ نور محمد  کچھ دنوں تک تو سوچ وبچار میں رہے مگر سید نور حسن کے پر زور اصرار پر آپ نے اقبال کومیر حسن کے سپرد کر دیا۔ میر حسن کے پاس آپ نے اردو ،فارسی اور عربی ادب کا مطالعہ شروع کیا یہاں تک کہ تین سال تک  گزر گئے۔ جب آپ سکول سے واپس آتے تو سیدھا استاد کی خدمت میں حاضر ہو جاتے۔ میر حسن کو اس زمانے میں اعلی پایہ کا استاد مانا جاتا تھا۔'],['P']
['حضرت عمرؓ کا لقب فاروق اور کنیت ابو حفض تھا۔ دونوں لقب اور کنیت آپؓ کو محمد کی جانب سے دی گئیں۔ نویں نسل میں جا کے عمرفاروقؓ کا نسب نبی پاک کے سجرہ نسب سے مل جاتا ہے۔ نویں پشت میں کعب کے دو بیٹے ہیں۔ نبی مرہ اور حضرت عمرؓ عدی کی اولاد مین سے ہیں۔ حضرت عمرؓ کی پیدائش مکہ مکرمہ میں ہوئی۔ اور آپؓ کا شمار چند پڑھے لکھے لوگوں میں تھا۔ نبی پاک کی طرف سے جب اسلام کی تبلیغ شروع کی گئی تو حضرت عمرؓ نے ہر طرح سے آپ کی مخالفت کی۔ نبی پاک نے آپ کو اللہ سے دعا مانگ کر آپؓ کو مانگا اورحضرت عمرؓ نے اسلام قبول کرلیا۔ اس وجہ سے آپ کو مرادِ رسول بھی کہا جاتا ہے۔ حضرت عمر دیگر صحابہ کی طرح حضرت علیؓ سے بھی مشورہ کرتے تھے۔ ابو لولو فیروز نامی ایک غلام نے مسجدِ نبوی میں فجر کی نماز کے وقت آپ پر حملہ کر دیا اور تین وار کئے۔ آپؓ زخموں کی تاب نہ لاتے ہوئے وفات پا گئے۔ آپؓ کی رعایا سے حضرت عثمانؓ کو خلیفہ منتخب کر دیا گیا۔'],['P']
"['ایک معمولی زمیندار جناب حاجی شاہ جو کے مشرقی پنجاب کے ضلع ہوشیار پور کے گاؤں موہراں میں رہتے تھے اِن کے بیٹے رحمت علی 16نومبر1897کو پیدا ہوئے۔ ایک عالم دین کے مکتب سے آپ نے ابتدائی تعلیم حاصل کی۔ جالندھر کے سکول اینگلو سنسکرت سے میٹرک کی تعلیم حاصل کی۔ مزید تعلیم کے حصول کے لئے1914ء میں لاہورآئے اوراسلامیہ کالج میں داخلہ لیا۔ مولانا شبلی سے متاثر ہو نے کی وجہ سے اسلامیہ کالج میں 1915ء میں بزم ِ شبلی  کی بنیاد رکھی اور اِسی پلیٹ فارم سے ہندوستان کی تقسیم کا نظریہ پیش کیا۔ اپنے کیریئر کی ابتداءآپ نے جناب محمد دین فوق کے اخبار کشمیر گزٹ سے بی اے کرنے کے بعد 1918ء میں بحثیت اسسٹنٹ ایڈیٹر کی۔ ایچی سن کالج میں 1928 ء میں استاد متعین ہوئے۔ انگلستان تشریف لے جانے کے بعد قانون اور سیاست میں اعلی ڈگریاں آپ نے ڈبلن اور کیمبرج یونیورسٹیوں سے حاصل کیں۔ پاکستان نیشنل لبریشن موومنٹ کے نام سے 1933ء میں ایک تنظیم بنائی جو  پاک  و ہندکے طلباء پر مشتمل تھی۔ ذہن میں رکھئے گا۔ دوسری گول میز کانفرنس جو کہ اِسی سال ہوئی تھی میں رحمت علی نے اپنا کتابچا  ""اب یا کبھی نہیں "" چھپوایا۔جس میں لفظ پاکستان پہلی بار آیا۔ کیمبرج سے ایک ہفت روز اخبار 1935ء میں نکالا گیا جس کا نام پاکستان تھا۔ لاہور میں منعقد ہونے والے آل انڈیا  مسلم لیگ کے چونتیسویں اجلاس میں رحمت علی آنا چاہتے تھے لیکن کچھ دِن پہلے خاکساروں کی فائرنگ کی وجہ سے جناب سکندر حیات نے آپ کو آنے سے منع کردیا جو اِس وقت کے وزیرِ اعلی پنجاب تھے۔ نمونیہ کی بیماری میں آپ 29 جنوری 1951 ءمیں مبتلا ء ہوئے،انگلستان کے نرسنگ ہوم میں بیماری کی شدت میں ہی داخل ہوئےاور تندرست نہ ہو سکے۔ فروری 3، 1951 کو آپ نے وفات پائی۔ کیمبرج شہرمیں آپ کا جسدِ خاکی دفن ہے۔']",['P']
